id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7478375,1/1/2010 16:46,557,5570,$66.60 ,Swipe Transaction,81833,Canton,NC,28716,5912,
7478376,1/1/2010 16:46,1098,4626,$67.59 ,Swipe Transaction,59935,Granville,IA,51022,5499,
7478377,1/1/2010 16:47,250,4940,$4.24 ,Swipe Transaction,84062,Lebanon,OR,97355,4121,
7478378,1/1/2010 16:47,1843,2033,$56.01 ,Online Transaction,38958,ONLINE,,,7801,
7478379,1/1/2010 16:47,1874,5789,$55.41 ,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7478381,1/1/2010 16:48,580,5109,$3.01 ,Swipe Transaction,75781,Findlay,OH,45840,5411,
7478382,1/1/2010 16:48,852,4187,$64.00 ,Swipe Transaction,59935,Gainesville,FL,32653,5499,
7478383,1/1/2010 16:48,1543,4687,$24.55 ,Online Transaction,15143,ONLINE,,,4784,
7478384,1/1/2010 16:48,1556,2972,$2.82 ,Swipe Transaction,60569,Bozeman,MT,59718,5300,
7478385,1/1/2010 16:48,1913,5877,$86.64 ,Swipe Transaction,53460,Novi,MI,48375,4900,
7478386,1/1/2010 16:48,1944,33,$16.76 ,Swipe Transaction,50783,North Royalton,OH,44133,5411,
7478387,1/1/2010 16:49,75,2227,$24.15 ,Swipe Transaction,93558,Houston,TX,77073,5813,
7478388,1/1/2010 16:49,180,2888,$17.14 ,Online Transaction,84554,ONLINE,,,7801,
7478390,1/1/2010 16:50,120,5813,$33.38 ,Swipe Transaction,59935,Franklin,WI,53132,5499,
7478391,1/1/2010 16:50,783,4945,$11.26 ,Swipe Transaction,69972,Bernalillo,NM,87004,5814,
7478393,1/1/2010 16:50,1551,2988,$157.00 ,Swipe Transaction,83661,Lincoln,IL,62656,5300,
7478394,1/1/2010 16:50,1567,2916,$58.00 ,Swipe Transaction,28395,Vestal,NY,13850,5541,
7478395,1/1/2010 16:50,1958,3680,$50.68 ,Swipe Transaction,13646,Fayetteville,NC,28306,7538,
7478396,1/1/2010 16:51,987,5090,$25.00 ,Online Transaction,39021,ONLINE,,,4784,
7478397,1/1/2010 16:51,1538,3206,$39.07 ,Swipe Transaction,98123,New York,NY,10032,4121,
7478399,1/1/2010 16:51,1807,2823,$23.64 ,Swipe Transaction,66428,Bronx,NY,10463,4121,
7478400,1/1/2010 16:52,120,5813,$86.00 ,Swipe Transaction,59935,Franklin,WI,53132,5499,
7478401,1/1/2010 16:52,275,3911,$152.57 ,Swipe Transaction,49637,Susanville,CA,96130,3509,
7478402,1/1/2010 16:52,1362,2145,$203.00 ,Swipe Transaction,96185,Bladensburg,MD,20710,7011,
7478403,1/1/2010 16:52,1463,5499,$0.74 ,Swipe Transaction,14528,Kerhonkson,NY,12446,5499,
7478404,1/1/2010 16:52,1896,2944,$1.34 ,Swipe Transaction,45926,Monroe,MI,48161,5814,
7478405,1/1/2010 16:53,1895,1090,$91.61 ,Swipe Transaction,50783,Blackwood,NJ,8012,5411,
7478407,1/1/2010 16:54,1861,3374,$309.41 ,Online Transaction,73186,ONLINE,,,4814,
7478408,1/1/2010 16:55,885,5852,$80.00 ,Swipe Transaction,27092,Springfield,MO,65802,4829,
7478410,1/1/2010 16:55,1362,2145,($295.00),Swipe Transaction,96185,Bladensburg,MD,20710,7011,
7478412,1/1/2010 16:55,1901,2158,$28.04 ,Swipe Transaction,59935,Miami,FL,33125,5499,
7478413,1/1/2010 16:56,1098,4626,$93.00 ,Swipe Transaction,59935,Granville,IA,51022,5499,
7478415,1/1/2010 16:56,1534,4250,($99.00),Swipe Transaction,61195,Cherry Hill,NJ,8003,5541,
7478416,1/1/2010 16:57,1052,3651,$100.00 ,Swipe Transaction,27092,Pittsburg,CA,94565,4829,
7478418,1/1/2010 16:57,1448,4685,$18.19 ,Online Transaction,39021,ONLINE,,,4784,
7478419,1/1/2010 16:57,1534,4250,$90.85 ,Swipe Transaction,61195,Cherry Hill,NJ,8003,5541,
7478420,1/1/2010 16:58,1256,236,$22.69 ,Online Transaction,39021,ONLINE,,,4784,
7478421,1/1/2010 16:58,1360,2184,$43.27 ,Swipe Transaction,13646,Crestview,FL,32539,7538,
7478422,1/1/2010 16:58,1610,5879,$18.79 ,Swipe Transaction,59610,Jackson,MS,39282,7230,
7478424,1/1/2010 16:59,42,2824,$3.22 ,Swipe Transaction,42043,Valdosta,GA,31601,5411,
7478426,1/1/2010 16:59,1344,1027,$96.00 ,Swipe Transaction,43293,Utica,MI,48315,5499,
7478427,1/1/2010 16:59,1391,4107,$35.55 ,Online Transaction,39021,ONLINE,,,4784,
7478428,1/1/2010 16:59,1700,2581,$100.00 ,Swipe Transaction,27092,Wooster,OH,44691,4829,
7478429,1/1/2010 17:00,114,3398,$28.84 ,Online Transaction,15143,ONLINE,,,4784,
7478430,1/1/2010 17:00,614,2953,$0.00 ,Swipe Transaction,27092,Gastonia,NC,28056,4829,
7478431,1/1/2010 17:00,776,5859,$160.00 ,Swipe Transaction,27092,Memphis,TN,38116,4829,
7478432,1/1/2010 17:00,1564,4240,$121.17 ,Online Transaction,50292,ONLINE,,,7801,
7478433,1/1/2010 17:01,457,4222,$135.41 ,Swipe Transaction,75781,Charlotte,NC,28215,5411,
7478434,1/1/2010 17:01,1497,3655,$55.83 ,Swipe Transaction,44578,Pittsford,NY,14534,5812,
7478435,1/1/2010 17:01,1626,4572,$52.14 ,Online Transaction,39021,ONLINE,,,4784,
7478436,1/1/2010 17:01,1980,5829,$71.24 ,Swipe Transaction,34488,Arcadia,CA,91007,7802,
7478437,1/1/2010 17:02,1225,5762,$27.38 ,Online Transaction,18563,ONLINE,,,4121,
7478438,1/1/2010 17:02,1432,4958,$4.97 ,Swipe Transaction,80397,Lake Hopatcong,NJ,7849,5812,
7478440,1/1/2010 17:03,89,5584,$21.79 ,Swipe Transaction,23801,Mesilla Park,NM,88047,5813,
7478441,1/1/2010 17:03,746,958,$98.33 ,Swipe Transaction,20561,Brooklyn,NY,11212,5912,
7478442,1/1/2010 17:03,1777,4557,$36.91 ,Online Transaction,16798,ONLINE,,,4121,
7478443,1/1/2010 17:04,287,4118,$101.24 ,Swipe Transaction,38482,Hitchcock,TX,77563,7995,
7478444,1/1/2010 17:04,1100,5079,$147.15 ,Swipe Transaction,50783,Levittown,NY,11756,5411,
7478445,1/1/2010 17:05,509,3446,$122.83 ,Swipe Transaction,54850,Huntington,WV,25705,4814,
7478446,1/1/2010 17:06,1018,3022,$53.11 ,Swipe Transaction,17493,Palm Coast,FL,32137,5812,
7478447,1/1/2010 17:06,1077,2539,$43.42 ,Swipe Transaction,25887,Ukiah,CA,95482,5814,
7478448,1/1/2010 17:07,1897,4948,$24.67 ,Online Transaction,39021,ONLINE,,,4784,
7478449,1/1/2010 17:08,11,243,$46.39 ,Swipe Transaction,13915,Reisterstown,MD,21136,5812,
7478451,1/1/2010 17:08,820,127,$15.60 ,Online Transaction,16798,ONLINE,,,4121,
7478452,1/1/2010 17:08,913,5899,$44.82 ,Swipe Transaction,24823,Kissimmee,FL,34743,7538,
7478453,1/1/2010 17:09,573,3268,$18.19 ,Swipe Transaction,35451,Stapleton,GA,30823,5812,
7478454,1/1/2010 17:09,1568,977,$75.59 ,Swipe Transaction,92883,Copiague,NY,11726,5812,
7478456,1/1/2010 17:11,171,3704,$105.30 ,Swipe Transaction,59935,Greenville,SC,29607,5499,
7478457,1/1/2010 17:11,1128,4583,$35.47 ,Swipe Transaction,45926,Lyndonville,VT,5851,5814,
7478458,1/1/2010 17:11,1774,5578,$16.71 ,Swipe Transaction,27601,Minneapolis,MN,55421,7538,
7478459,1/1/2010 17:11,1896,4974,$1.96 ,Swipe Transaction,436,Monroe,MI,48161,5812,
7478460,1/1/2010 17:12,637,3745,$27.11 ,Swipe Transaction,48853,Township Of Washington,NJ,7676,5813,
7478461,1/1/2010 17:13,171,3704,$73.00 ,Swipe Transaction,59935,Greenville,SC,29607,5499,
7478462,1/1/2010 17:13,462,2397,$64.91 ,Online Transaction,73186,ONLINE,,,4814,
7478463,1/1/2010 17:13,976,2169,$26.98 ,Swipe Transaction,50783,Norwalk,CT,6854,5411,
7478464,1/1/2010 17:13,1334,1157,$38.27 ,Swipe Transaction,30762,Tonawanda,NY,14150,5812,
7478465,1/1/2010 17:13,1487,4946,$23.91 ,Swipe Transaction,19756,West Sunbury,PA,16061,7832,
7478466,1/1/2010 17:13,1988,2161,$59.83 ,Swipe Transaction,60379,Miami,FL,33156,5813,
7478468,1/1/2010 17:14,773,2570,$44.19 ,Swipe Transaction,64281,Rainsville,AL,35986,5812,
7478470,1/1/2010 17:14,1475,3746,$7.48 ,Swipe Transaction,1034,Ewa Beach,HI,96706,5300,
7478471,1/1/2010 17:14,1899,5969,$42.27 ,Swipe Transaction,25887,Snohomish,WA,98290,5814,
7478473,1/1/2010 17:15,1492,2615,$16.34 ,Swipe Transaction,27747,Black Diamond,WA,98010,5812,
7478474,1/1/2010 17:15,1618,3031,$67.32 ,Swipe Transaction,50783,Mount Vernon,NY,10552,5411,
7478475,1/1/2010 17:17,1651,3450,$100.00 ,Swipe Transaction,27092,San Antonio,TX,78259,4829,
7478476,1/1/2010 17:18,180,2888,$18.25 ,Swipe Transaction,93938,Glendale,AZ,85301,7995,
7478478,1/1/2010 17:19,275,3911,$51.08 ,Swipe Transaction,88646,Webster,TX,77598,5812,
7478479,1/1/2010 17:20,208,4980,$53.40 ,Swipe Transaction,100034,Bothell,WA,98021,5812,
7478480,1/1/2010 17:20,1837,259,$41.47 ,Swipe Transaction,30055,Los Angeles,CA,90002,7832,
7478482,1/1/2010 17:21,580,5109,$2.42 ,Swipe Transaction,25887,Celina,OH,45822,5814,
7478483,1/1/2010 17:21,1538,5833,$18.47 ,Swipe Transaction,98123,New York,NY,10032,4121,
7478484,1/1/2010 17:21,1586,1122,$71.18 ,Swipe Transaction,92883,Valley Stream,NY,11580,5812,
7478485,1/1/2010 17:21,1913,5877,$16.41 ,Swipe Transaction,22204,Novi,MI,48375,5541,
7478487,1/1/2010 17:24,171,3704,($73.00),Swipe Transaction,59935,Greenville,SC,29607,5499,
7478488,1/1/2010 17:24,804,213,$25.61 ,Swipe Transaction,50939,Bowling Green,KY,42101,5813,
7478489,1/1/2010 17:24,987,4146,$27.75 ,Online Transaction,39021,ONLINE,,,4784,
7478490,1/1/2010 17:24,1985,4085,$2.48 ,Swipe Transaction,14528,Alpharetta,GA,30022,5499,
7478491,1/1/2010 17:25,556,2,"$1,309.71 ",Swipe Transaction,38489,Springboro,OH,45066,3058,
7478492,1/1/2010 17:25,866,2110,$63.07 ,Swipe Transaction,10126,Pittsburgh,PA,15203,5812,
7478493,1/1/2010 17:25,985,3862,$50.51 ,Swipe Transaction,44103,Brooklyn,NY,11233,5411,
7478494,1/1/2010 17:25,1344,1027,$35.37 ,Swipe Transaction,46537,Sterling Heights,MI,48313,5812,
7478495,1/1/2010 17:26,52,4976,$73.13 ,Swipe Transaction,91128,Pleasant Valley,NY,12569,5411,
7478496,1/1/2010 17:26,990,5038,$45.64 ,Swipe Transaction,100340,Donaldsonville,LA,70346,5812,
7478497,1/1/2010 17:26,1341,4098,$3.30 ,Online Transaction,16798,ONLINE,,,4121,
7478498,1/1/2010 17:28,477,2450,$42.72 ,Swipe Transaction,28620,Holden,ME,4429,5812,
7478500,1/1/2010 17:29,126,5872,$60.00 ,Swipe Transaction,27092,Marvell,AR,72366,4829,
7478501,1/1/2010 17:29,585,5881,$16.52 ,Online Transaction,16798,ONLINE,,,4121,
7478502,1/1/2010 17:29,895,217,$80.00 ,Swipe Transaction,27092,Fontana,CA,92336,4829,
7478503,1/1/2010 17:30,1575,2112,$137.87 ,Swipe Transaction,98374,Sarasota,FL,34230,5411,
7478504,1/1/2010 17:30,1988,2161,$53.75 ,Swipe Transaction,60379,Miami,FL,33156,5813,
7478506,1/1/2010 17:31,1367,4643,$1.58 ,Swipe Transaction,20561,Wausau,WI,54401,5912,
7478507,1/1/2010 17:32,469,2619,$57.82 ,Swipe Transaction,56431,Houston,TX,77012,5541,
7478508,1/1/2010 17:32,1344,1027,$97.00 ,Swipe Transaction,61195,Sterling Heights,MI,48313,5541,
7478509,1/1/2010 17:33,1448,5907,$108.38 ,Online Transaction,52100,ONLINE,,,7801,
7478510,1/1/2010 17:33,1671,5785,$17.58 ,Swipe Transaction,60569,Tampa,FL,33619,5300,
7478511,1/1/2010 17:34,154,5393,$9.69 ,Swipe Transaction,43293,Fayetteville,NC,28312,5499,
7478512,1/1/2010 17:34,811,2079,$114.46 ,Swipe Transaction,75936,Saint Louis,MO,63125,5814,
7478513,1/1/2010 17:34,1054,3860,$16.08 ,Swipe Transaction,38528,Gresham,OR,97080,5921,
7478514,1/1/2010 17:34,1314,2911,$37.72 ,Swipe Transaction,98648,New Braunfels,TX,78130,5814,
7478515,1/1/2010 17:35,366,5846,$22.99 ,Online Transaction,16798,ONLINE,,,4121,
7478516,1/1/2010 17:35,469,2619,($75.00),Swipe Transaction,56431,Houston,TX,77012,5541,
7478517,1/1/2010 17:35,990,5038,$45.67 ,Swipe Transaction,44578,Gheens,LA,70355,5812,
7478519,1/1/2010 17:36,1858,2146,$42.84 ,Swipe Transaction,19756,Reseda,CA,91335,7832,
7478520,1/1/2010 17:36,1897,4948,$180.00 ,Swipe Transaction,27092,Wantagh,NY,11793,4829,
7478521,1/1/2010 17:37,96,3695,($98.00),Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7478522,1/1/2010 17:37,1916,3258,$17.25 ,Swipe Transaction,87593,Quincy,FL,32352,5411,
7478523,1/1/2010 17:38,142,5140,$27.72 ,Swipe Transaction,72854,Bastrop,TX,78602,5813,
7478524,1/1/2010 17:38,172,3458,$122.06 ,Swipe Transaction,86616,Jacksonville,IL,62650,4814,
7478525,1/1/2010 17:39,17,4962,$20.79 ,Swipe Transaction,3238,Hickory,NC,28602,5812,
7478526,1/1/2010 17:39,464,3233,$2.09 ,Swipe Transaction,14528,Orlando,FL,32808,5499,
7478527,1/1/2010 17:39,1193,2963,$33.36 ,Swipe Transaction,85988,Glens Falls,NY,12801,7832,
7478529,1/1/2010 17:40,1103,2895,$27.71 ,Swipe Transaction,76199,Hayden,ID,83835,5813,
7478530,1/1/2010 17:40,1676,1148,$45.32 ,Swipe Transaction,51329,Elk Grove Village,IL,60007,5813,
7478531,1/1/2010 17:41,62,2425,$22.14 ,Swipe Transaction,99036,Trinidad,CA,95570,5813,
7478532,1/1/2010 17:41,865,3832,$132.70 ,Swipe Transaction,98374,Woodberry Forest,VA,22989,5411,
7478533,1/1/2010 17:41,1313,4183,$77.25 ,Swipe Transaction,60569,Pittsburgh,PA,15211,5300,
7478534,1/1/2010 17:41,1314,2911,$8.85 ,Swipe Transaction,61195,New Braunfels,TX,78130,5541,
7478536,1/1/2010 17:42,154,5393,($62.00),Swipe Transaction,43293,Fayetteville,NC,28312,5499,
7478537,1/1/2010 17:42,362,5474,$20.49 ,Swipe Transaction,75781,Las Vegas,NV,89121,5411,
7478538,1/1/2010 17:42,1407,5384,$99.42 ,Swipe Transaction,60580,Bessemer,AL,35023,5300,
7478539,1/1/2010 17:43,180,2888,$16.33 ,Swipe Transaction,34488,Arcadia,CA,91007,7802,
7478540,1/1/2010 17:43,452,4249,$48.57 ,Online Transaction,41122,ONLINE,,,4784,
7478541,1/1/2010 17:43,1976,1171,$38.48 ,Swipe Transaction,59397,Elkridge,MD,21075,5812,
7478543,1/1/2010 17:44,1127,4641,$26.98 ,Online Transaction,50404,ONLINE,,,4784,
7478544,1/1/2010 17:44,1291,5139,$27.75 ,Swipe Transaction,32490,Sullivan,MO,63080,5813,
7478545,1/1/2010 17:45,637,2981,$34.12 ,Online Transaction,39021,ONLINE,,,4784,
7478546,1/1/2010 17:45,639,5016,$28.53 ,Swipe Transaction,10193,Tiffin,OH,44883,7832,
7478547,1/1/2010 17:45,1344,1027,$45.73 ,Swipe Transaction,25887,Sterling Heights,MI,48313,5814,
7478548,1/1/2010 17:45,1697,3023,$22.45 ,Swipe Transaction,47769,Clinton,MI,49236,4121,
7478549,1/1/2010 17:46,1313,4183,$53.33 ,Swipe Transaction,12639,Russellton,PA,15076,5300,
7478550,1/1/2010 17:46,1575,2112,$0.72 ,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7478551,1/1/2010 17:47,96,3695,$98.00 ,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7478552,1/1/2010 17:47,425,5149,$168.04 ,Online Transaction,726,ONLINE,,,4900,
7478554,1/1/2010 17:47,1797,1127,$52.10 ,Swipe Transaction,98648,Kahului,HI,96732,5814,
7478555,1/1/2010 17:48,849,5121,$26.97 ,Swipe Transaction,77627,Philadelphia,PA,19116,5812,
7478556,1/1/2010 17:48,987,5090,$16.97 ,Online Transaction,39021,ONLINE,,,4784,
7478557,1/1/2010 17:48,1077,214,$56.30 ,Swipe Transaction,25887,Ukiah,CA,95482,5814,
7478559,1/1/2010 17:49,45,5009,$1.24 ,Swipe Transaction,56678,Clifton,NJ,7012,4121,
7478560,1/1/2010 17:49,528,3834,$40.51 ,Swipe Transaction,70626,Le Mars,IA,51031,7538,
7478561,1/1/2010 17:49,1213,3270,$30.08 ,Swipe Transaction,1048,Calistoga,CA,94515,5813,
7478563,1/1/2010 17:50,1840,3322,$10.33 ,Swipe Transaction,75936,Beaverton,OR,97005,5814,Technical Glitch
7478564,1/1/2010 17:51,1638,4296,$31.58 ,Swipe Transaction,94076,Lakeville,MN,55044,5812,
7478565,1/1/2010 17:51,1686,2617,$209.80 ,Swipe Transaction,79927,Louisville,CO,80027,5912,
7478567,1/1/2010 17:52,1307,3730,$55.00 ,Swipe Transaction,30286,Walnut Creek,CA,94597,4814,
7478568,1/1/2010 17:53,68,27,$93.73 ,Swipe Transaction,60569,East Troy,WI,53120,5300,
7478569,1/1/2010 17:53,96,3695,$123.55 ,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7478570,1/1/2010 17:53,400,3776,$67.16 ,Swipe Transaction,60569,Chipley,FL,32428,5300,
7478571,1/1/2010 17:53,1344,1027,($97.00),Swipe Transaction,61195,Sterling Heights,MI,48313,5541,
7478572,1/1/2010 17:53,1646,4742,$14.38 ,Swipe Transaction,31076,Mckeesport,PA,15132,5411,
7478573,1/1/2010 17:53,1944,1059,$17.33 ,Swipe Transaction,50783,North Royalton,OH,44133,5411,
7478574,1/1/2010 17:54,154,5393,$62.00 ,Swipe Transaction,43293,Fayetteville,NC,28312,5499,
7478575,1/1/2010 17:54,573,3268,$31.96 ,Swipe Transaction,45926,Lincolnton,GA,30817,5814,
7478576,1/1/2010 17:55,1344,1027,$27.88 ,Swipe Transaction,61195,Sterling Heights,MI,48313,5541,
7478577,1/1/2010 17:55,1546,245,$46.73 ,Swipe Transaction,23481,Concord,NH,3301,5812,
7478580,1/1/2010 17:57,469,2619,$75.00 ,Swipe Transaction,56431,Houston,TX,77012,5541,
7478581,1/1/2010 17:57,665,3652,$47.59 ,Swipe Transaction,17493,Youngstown,OH,44511,5812,
7478582,1/1/2010 17:57,823,5524,$17.50 ,Swipe Transaction,32606,Virginia Beach,VA,23464,7832,
7478583,1/1/2010 17:57,852,4187,$35.00 ,Online Transaction,88459,ONLINE,,,5311,
7478584,1/1/2010 17:58,394,4717,$43.43 ,Swipe Transaction,34120,Cedar Grove,NJ,7009,7832,
7478585,1/1/2010 17:58,832,2948,$20.12 ,Online Transaction,16798,ONLINE,,,4121,
7478587,1/1/2010 17:59,1060,3907,$29.94 ,Swipe Transaction,78454,Indianapolis,IN,46222,5812,
7478588,1/1/2010 17:59,1224,5971,$72.53 ,Swipe Transaction,87625,College Park,MD,20740,5812,
7478589,1/1/2010 17:59,1362,0,$49.64 ,Swipe Transaction,29214,Burke,VA,22015,5813,
7478590,1/1/2010 17:59,1909,1136,$30.18 ,Online Transaction,15143,ONLINE,,,4784,
7478591,1/1/2010 18:00,248,1030,$124.40 ,Online Transaction,73186,ONLINE,,,4814,
7478592,1/1/2010 18:00,1610,5879,$85.00 ,Swipe Transaction,43293,Jackson,MS,39289,5499,
7478593,1/1/2010 18:01,811,2079,$63.39 ,Swipe Transaction,75936,Saint Louis,MO,63125,5814,
7478594,1/1/2010 18:02,655,2133,$20.00 ,Swipe Transaction,27092,Madison,OH,44057,4829,Insufficient Balance
7478595,1/1/2010 18:03,803,1172,$42.60 ,Swipe Transaction,75936,Turlock,CA,95382,5814,
7478596,1/1/2010 18:03,987,4146,$94.29 ,Swipe Transaction,22204,Gaithersburg,MD,20879,5541,
7478597,1/1/2010 18:03,1435,4294,$246.12 ,Swipe Transaction,34490,Suwanee,GA,30024,5719,
7478599,1/1/2010 18:04,24,2827,$39.63 ,Swipe Transaction,20884,Rockford,IL,61114,5812,
7478600,1/1/2010 18:04,89,2998,$9.93 ,Swipe Transaction,23801,Mesilla Park,NM,88047,5813,
7478601,1/1/2010 18:04,581,3691,$25.06 ,Swipe Transaction,45926,Kenner,LA,70062,5814,
7478602,1/1/2010 18:04,1859,5018,$44.33 ,Swipe Transaction,64908,Middletown,NY,10940,5812,
7478603,1/1/2010 18:04,1873,4110,$64.51 ,Swipe Transaction,81841,El Paso,TX,79902,5812,
7478604,1/1/2010 18:05,428,3842,$204.35 ,Swipe Transaction,68176,Canaan,NH,3741,7011,
7478605,1/1/2010 18:05,1808,1184,$47.87 ,Swipe Transaction,87625,Midland,TX,79701,5812,
7478606,1/1/2010 18:06,408,2515,($68.00),Swipe Transaction,96049,Birchwood,WI,54817,5541,
7478607,1/1/2010 18:06,468,5532,$26.20 ,Swipe Transaction,45926,Iowa City,IA,52240,5814,
7478608,1/1/2010 18:06,538,2396,$41.91 ,Swipe Transaction,98648,Winterville,NC,28590,5814,
7478609,1/1/2010 18:06,1166,5822,$29.94 ,Swipe Transaction,46322,Hamilton,OH,45015,7832,
7478610,1/1/2010 18:07,408,2515,$53.10 ,Swipe Transaction,96049,Birchwood,WI,54817,5541,
7478611,1/1/2010 18:07,976,4501,$21.32 ,Swipe Transaction,8168,Norwalk,CT,6854,5921,
7478613,1/1/2010 18:08,1946,3679,$86.71 ,Swipe Transaction,27213,Louisville,KY,40208,7802,
7478614,1/1/2010 18:09,161,5588,$15.33 ,Swipe Transaction,44919,Waco,TX,76707,5814,
7478615,1/1/2010 18:09,1610,5879,$33.95 ,Swipe Transaction,43293,Jackson,MS,39289,5499,
7478617,1/1/2010 18:10,1558,4747,$63.87 ,Online Transaction,39021,ONLINE,,,4784,
7478618,1/1/2010 18:11,138,4608,$3.56 ,Swipe Transaction,12014,Penn Run,PA,15765,5814,
7478619,1/1/2010 18:11,1677,4969,$53.19 ,Swipe Transaction,75936,Lubbock,TX,79414,5814,
7478620,1/1/2010 18:12,1581,5541,$62.61 ,Swipe Transaction,1108,Arnold,MO,63010,5812,
7478621,1/1/2010 18:12,1812,2531,$67.27 ,Swipe Transaction,18935,North Little Rock,AR,72116,5812,
7478622,1/1/2010 18:13,1581,5541,$1.34 ,Swipe Transaction,14528,Barnhart,MO,63012,5499,
7478623,1/1/2010 18:14,94,2890,$24.24 ,Online Transaction,39021,ONLINE,,,4784,
7478624,1/1/2010 18:14,811,2079,$30.86 ,Swipe Transaction,19756,Saint Louis,MO,63146,7832,
7478626,1/1/2010 18:14,1198,2804,$46.36 ,Online Transaction,41122,ONLINE,,,4784,
7478627,1/1/2010 18:14,1515,5558,$18.45 ,Swipe Transaction,5865,Lebanon,PA,17042,7832,
7478628,1/1/2010 18:15,1463,5499,$39.59 ,Swipe Transaction,1238,Fayetteville,AR,72703,7393,
7478629,1/1/2010 18:16,287,4118,$100.00 ,Swipe Transaction,27092,Texas City,TX,77590,4829,
7478631,1/1/2010 18:16,1957,5483,$85.01 ,Swipe Transaction,98648,Woodland Hills,CA,91364,5814,
7478632,1/1/2010 18:17,447,2142,$10.42 ,Swipe Transaction,59935,Muskegon,MI,49441,5499,
7478633,1/1/2010 18:17,909,3719,$49.45 ,Swipe Transaction,28644,Olympia,WA,98516,5812,
7478635,1/1/2010 18:18,265,5905,$13.82 ,Swipe Transaction,15897,Corpus Christi,TX,78418,5812,
7478636,1/1/2010 18:18,1776,4938,$18.06 ,Swipe Transaction,69048,Nashport,OH,43830,5921,
7478637,1/1/2010 18:19,165,5146,$124.81 ,Swipe Transaction,40464,Oakland,CA,94611,5812,
7478638,1/1/2010 18:19,373,2817,$29.17 ,Swipe Transaction,45926,Hoagland,IN,46745,5814,
7478639,1/1/2010 18:19,1224,3874,$79.52 ,Swipe Transaction,87625,College Park,MD,20740,5812,
7478640,1/1/2010 18:19,1422,4983,$27.15 ,Swipe Transaction,30055,Apex,NC,27502,7832,
7478641,1/1/2010 18:19,1629,4290,$39.10 ,Swipe Transaction,41184,Fort Lauderdale,FL,33315,5310,
7478642,1/1/2010 18:20,428,3842,($313.00),Swipe Transaction,68176,Canaan,NH,3741,7011,
7478643,1/1/2010 18:20,614,2953,$31.32 ,Swipe Transaction,83915,Concord,NC,28025,7832,
7478644,1/1/2010 18:20,1956,2451,$14.81 ,Swipe Transaction,61195,Anaheim,CA,92804,5541,
7478645,1/1/2010 18:21,408,2515,$68.00 ,Swipe Transaction,96049,Birchwood,WI,54817,5541,
7478646,1/1/2010 18:21,1456,2211,$43.81 ,Swipe Transaction,15382,Louisville,MS,39339,5812,
7478647,1/1/2010 18:22,1610,5879,($85.00),Swipe Transaction,43293,Jackson,MS,39289,5499,
7478648,1/1/2010 18:23,240,2147,$1.47 ,Swipe Transaction,86438,Morristown,TN,37814,5499,
7478649,1/1/2010 18:23,528,3834,$77.74 ,Swipe Transaction,29433,Le Mars,IA,51031,7995,
7478650,1/1/2010 18:23,584,3878,$1.93 ,Swipe Transaction,14528,Roseville,CA,95661,5499,
7478651,1/1/2010 18:23,1945,3381,$45.68 ,Swipe Transaction,25887,Little Rock,AR,72204,5814,Insufficient Balance
7478652,1/1/2010 18:24,1341,4098,$34.30 ,Swipe Transaction,69972,Columbia City,IN,46725,5814,
7478653,1/1/2010 18:25,222,4636,$37.79 ,Swipe Transaction,52383,Atlanta,GA,30307,4121,
7478654,1/1/2010 18:25,791,3908,$126.70 ,Swipe Transaction,75781,Covina,CA,91724,5411,
7478655,1/1/2010 18:25,1077,214,$51.31 ,Swipe Transaction,25887,Ukiah,CA,95482,5814,
7478656,1/1/2010 18:25,1207,5805,$120.00 ,Swipe Transaction,27092,Clinton,OH,44216,4829,
7478657,1/1/2010 18:26,55,3667,$35.95 ,Swipe Transaction,2703,Richmond,CA,94804,5814,
7478658,1/1/2010 18:26,379,3881,$21.67 ,Swipe Transaction,16851,Mobile,AL,36693,5813,
7478659,1/1/2010 18:27,655,2133,$20.00 ,Swipe Transaction,27092,Madison,OH,44057,4829,
7478660,1/1/2010 18:27,1117,1162,$16.42 ,Swipe Transaction,65835,Fullerton,NE,68638,5813,
7478661,1/1/2010 18:27,1228,15,$13.98 ,Swipe Transaction,17297,Austin,TX,78705,5812,
